snr_db,cond_A_mean,cond_A_p95,desired_power_mean,effective_sinr_db_mean,effective_sinr_db_p10,inter_stream_power_mean,interference_to_desired_ratio,interference_to_desired_ratio_db,noise_power_mean
0.0,4.808037281036377,12.65660572052002,2.896792411804199,-1.6301860809326172,-4.357032775878906,0.5050702691078186,0.17435500971685003,-7.58565569589257,3.328192949295044
5.0,4.808037281036377,12.65660572052002,2.896792411804199,2.4004464149475098,-0.8705359101295471,0.5050702691078186,0.17435500971685003,-7.58565569589257,1.0524669885635376
10.0,4.808037281036377,12.65660572052002,2.896792411804199,5.510565757751465,1.101752758026123,0.5050702691078186,0.17435500971685003,-7.58565569589257,0.33281928300857544
15.0,4.808037281036377,12.65660572052002,2.896792411804199,7.553779602050781,1.937808871269226,0.5050702691078186,0.17435500971685003,-7.58565569589257,0.10524670779705048
20.0,4.808037281036377,12.65660572052002,2.896792411804199,8.678903579711914,2.2194178104400635,0.5050702691078186,0.17435500971685003,-7.58565569589257,0.033281926065683365
25.0,4.808037281036377,12.65660572052002,2.896792411804199,9.195855140686035,2.2962465286254883,0.5050702691078186,0.17435500971685003,-7.58565569589257,0.010524670593440533
30.0,4.808037281036377,12.65660572052002,2.896792411804199,9.39791202545166,2.316132068634033,0.5050702691078186,0.17435500971685003,-7.58565569589257,0.0033281929790973663
35.0,4.808037281036377,12.65660572052002,2.896792411804199,9.468416213989258,2.324760675430298,0.5050702691078186,0.17435500971685003,-7.58565569589257,0.001052466919645667
40.0,4.808037281036377,12.65660572052002,2.896792411804199,9.49158000946045,2.3279831409454346,0.5050702691078186,0.17435500971685003,-7.58565569589257,0.0003328192688059062
