snr_db,ComNet-BiLSTM,ComNet-CE-ZF-Hard,Desired-only MRC,LMMSE-MMSE,LMMSE-ZF,LS-MMSE,LS-ZF,Pre-RF True-H MMSE,Pre-RF True-H ZF,RF-aware True-H WL-MMSE
0.0,0.3222764322916667,0.3267200520833333,0.37412682291666666,0.3099703125,0.32665403645833335,0.37929908854166666,0.38494713541666664,0.27272903645833335,0.284409765625,0.27236731770833333
5.0,0.20950950520833334,0.21872799479166666,0.26549557291666664,0.203499609375,0.21868203125,0.2720752604166667,0.2807243489583333,0.17290598958333334,0.18187083333333334,0.17223802083333334
10.0,0.11214231770833333,0.120246484375,0.16514713541666667,0.11151640625,0.12009401041666666,0.16298098958333335,0.170547265625,0.08689479166666667,0.09173893229166667,0.08544205729166666
15.0,0.04541809895833333,0.04891393229166666,0.10059700520833334,0.045837239583333335,0.04891106770833333,0.077603125,0.08167981770833334,0.028931510416666667,0.030654296875,0.027311328125
20.0,0.015103255208333333,0.015842838541666668,0.072000390625,0.015430338541666666,0.016036197916666668,0.025218880208333332,0.026450911458333334,0.007029557291666667,0.007473046875,0.006423177083333334
25.0,0.0050046875,0.005207161458333333,0.06391484375,0.0056578125,0.005764583333333333,0.00644140625,0.00661640625,0.0019083333333333333,0.0020278645833333333,0.0016924479166666668
30.0,0.0016731770833333334,0.001778125,0.06181419270833333,0.0023227864583333334,0.0023384114583333334,0.0018990885416666668,0.0019278645833333333,0.000671875,0.0007111979166666666,0.000533984375
35.0,0.0005990885416666667,0.0006979166666666667,0.061229427083333336,0.0009200520833333334,0.000925390625,0.0007424479166666666,0.0007526041666666667,0.00029453125,0.0003106770833333333,0.00017473958333333333
40.0,0.0002578125,0.00036197916666666664,0.06105208333333333,0.0003674479166666667,0.0003708333333333333,0.0003954427083333333,0.00039830729166666666,0.00017330729166666666,0.000181640625,5.859375e-05
