epoch,train_loss,val_loss,val_ber,lr
1.0,0.17935037185668945,0.10020501911640167,0.10204648226499557,0.001
2.0,0.05464107508301735,0.025935770943760872,0.01251197885721922,0.001
3.0,0.01858810498267412,0.015194755047559738,0.011859375052154064,0.001
4.0,0.012914909878373146,0.012459184043109417,0.011683203279972076,0.001
5.0,0.01117207693696022,0.0113832987844944,0.011601042002439499,0.001
6.0,0.010386025781333446,0.010837461799383163,0.011560286395251751,0.001
7.0,0.009935487939417361,0.010490109212696552,0.01154921855777502,0.001
8.0,0.009643476278781891,0.01027214340865612,0.011516926810145378,0.001
9.0,0.009453586083352566,0.010118121281266212,0.01150924526154995,0.001
10.0,0.009315979045927524,0.009986485354602337,0.011473697610199451,0.001
11.0,0.009212040285021067,0.00993612501770258,0.011507421731948853,0.001
12.0,0.009132807855606079,0.009871004149317741,0.011509635485708714,0.001
13.0,0.00906582221210003,0.009780273772776127,0.011473046615719795,0.001
14.0,0.009010686019957066,0.009764772839844227,0.011509896256029606,0.001
15.0,0.008954801546037196,0.009695381857454777,0.011498828418552876,0.001
16.0,0.00889326480254531,0.00965392030775547,0.011472526006400585,0.001
17.0,0.00883151128411293,0.009583783335983753,0.011529296636581421,0.001
18.0,0.008765496438741685,0.009503784589469433,0.011509896256029606,0.001
19.0,0.008698411593735219,0.009479985572397709,0.01159544289112091,0.001
20.0,0.008638571343570947,0.009381410665810108,0.011456119827926159,0.001
21.0,0.00857246765434742,0.009317450225353241,0.011580338701605797,0.001
22.0,0.008519191573709249,0.009209122508764267,0.011513281613588333,0.001
23.0,0.008453826304674148,0.009143559262156487,0.011510025709867477,0.001
24.0,0.008399991611391306,0.009106934070587158,0.011484244838356972,0.001
25.0,0.008349442145526409,0.009051796980202198,0.011555078439414501,0.001
26.0,0.008299536623507738,0.009020872414112091,0.011525781825184822,0.001
27.0,0.00825288694128394,0.009066630154848099,0.011649609543383121,0.001
28.0,0.008211691147685052,0.008923777379095554,0.011546224355697632,0.001
29.0,0.008187727544754744,0.008926796726882458,0.011613932438194752,0.001
30.0,0.008150188192129135,0.008894971571862698,0.011559765785932541,0.001
31.0,0.008118648473769426,0.00883091427385807,0.01154765672981739,0.001
32.0,0.008093314999938012,0.008809002116322517,0.011558203026652336,0.001
33.0,0.008072797942757606,0.00880875252187252,0.011579296551644802,0.001
34.0,0.008043543370217085,0.008795391768217087,0.011554557830095291,0.001
35.0,0.008037442930191756,0.008769109845161438,0.011561067774891853,0.001
36.0,0.00801128674119711,0.008751899935305119,0.011524349451065063,0.001
37.0,0.00799103975713253,0.00873814057558775,0.011584114283323288,0.001
38.0,0.007987357698082924,0.008707116357982159,0.011517577804625034,0.001
39.0,0.007965205883979797,0.008715266361832619,0.011499479413032532,0.001
40.0,0.007948855146765708,0.008693156763911247,0.011549740098416805,0.001
41.0,0.007946141716986894,0.008760909549891949,0.01148984394967556,0.001
42.0,0.007930456328094006,0.008651245385408401,0.011525781825184822,0.001
43.0,0.007907367757558823,0.008651304058730602,0.01151393260806799,0.001
44.0,0.00789924490749836,0.008651942014694214,0.011467318050563335,0.001
45.0,0.007888933124244213,0.0086729247123003,0.01146471407264471,0.001
46.0,0.007881367771625519,0.008595380932092667,0.011475651524960995,0.001
47.0,0.007866222370862961,0.008607206866145134,0.011493098922073841,0.001
48.0,0.007853899282366038,0.00861703883856535,0.01147512998431921,0.001
49.0,0.007856266289949418,0.008583043701946735,0.011485416442155838,0.001
