snr_db,cond_A_mean,cond_A_p95,desired_power_mean,effective_sinr_db_mean,effective_sinr_db_p10,inter_stream_power_mean,interference_to_desired_ratio,interference_to_desired_ratio_db,noise_power_mean
0.0,4.85279655456543,12.8057861328125,2.9023001194000244,-1.6224857568740845,-4.356536865234375,0.4987192749977112,0.17183587309392678,-7.648861661135523,3.327101469039917
5.0,4.85279655456543,12.8057861328125,2.9023001194000244,2.4146578311920166,-0.8812673091888428,0.4987192749977112,0.17183587309392678,-7.648861661135523,1.052121877670288
10.0,4.85279655456543,12.8057861328125,2.9023001194000244,5.538363456726074,1.072486162185669,0.4987192749977112,0.17183587309392678,-7.648861661135523,0.3327101171016693
15.0,4.85279655456543,12.8057861328125,2.9023001194000244,7.601551532745361,1.897853136062622,0.4987192749977112,0.17183587309392678,-7.648861661135523,0.10521218180656433
20.0,4.85279655456543,12.8057861328125,2.9023001194000244,8.746620178222656,2.1677095890045166,0.4987192749977112,0.17183587309392678,-7.648861661135523,0.03327101469039917
25.0,4.85279655456543,12.8057861328125,2.9023001194000244,9.277480125427246,2.258376359939575,0.4987192749977112,0.17183587309392678,-7.648861661135523,0.010521219111979008
30.0,4.85279655456543,12.8057861328125,2.9023001194000244,9.486817359924316,2.286309003829956,0.4987192749977112,0.17183587309392678,-7.648861661135523,0.003327101469039917
35.0,4.85279655456543,12.8057861328125,2.9023001194000244,9.56038761138916,2.295376777648926,0.4987192749977112,0.17183587309392678,-7.648861661135523,0.001052121864631772
40.0,4.85279655456543,12.8057861328125,2.9023001194000244,9.584660530090332,2.298570156097412,0.4987192749977112,0.17183587309392678,-7.648861661135523,0.0003327101585455239
