epoch,train_loss,val_loss,val_ber,lr
1.0,0.11699083227336407,0.024861397221684456,0.0115525396540761,0.001
2.0,0.0148806776830554,0.011367050930857658,0.010619270615279675,0.001
3.0,0.010141218467652797,0.00981296505779028,0.010486197657883167,0.001
4.0,0.009226834260821342,0.009285634383559227,0.01041927095502615,0.001
5.0,0.00886589089602232,0.009094985201954842,0.010471680201590061,0.001
6.0,0.008672756205499172,0.008901641704142094,0.010397786274552345,0.001
7.0,0.008556725064814091,0.008814990520477295,0.010394206270575523,0.001
8.0,0.00847352271363139,0.008748667314648628,0.010374544188380241,0.001
9.0,0.008413474643826484,0.008687170222401619,0.010362043976783752,0.001
10.0,0.008370521853268146,0.008656816557049751,0.010373568162322044,0.001
11.0,0.008325947016179561,0.008628587238490582,0.010372851975262165,0.001
12.0,0.0082877736094594,0.008589797653257847,0.01038066390901804,0.001
13.0,0.008226874753832818,0.008489752188324928,0.010321875102818012,0.001
14.0,0.008147705121040344,0.008393357507884502,0.010370442643761635,0.001
15.0,0.008071209640800953,0.008346306160092354,0.010353060439229012,0.001
16.0,0.008001085940003394,0.008295838721096516,0.010408398695290089,0.001
17.0,0.007941365585029125,0.008207717910408974,0.010380794294178486,0.001
18.0,0.0078670832054317,0.00815200712531805,0.010426953434944153,0.001
19.0,0.007799668263047933,0.008078867569565773,0.010397396050393581,0.001
20.0,0.007740197363197803,0.00801658071577549,0.010409700684249401,0.001
21.0,0.007695000230073929,0.007993325591087341,0.01043951790779829,0.001
22.0,0.007653243582248688,0.007939391769468784,0.010429492220282555,0.001
23.0,0.007614432998150587,0.007909796200692654,0.010414843447506428,0.001
24.0,0.00758391445145011,0.007866392843425274,0.010354491882026196,0.001
25.0,0.0075538894605636595,0.007874510250985622,0.010386783629655838,0.001
26.0,0.007530048005580902,0.007851493544876575,0.010406119748950005,0.001
27.0,0.007507600148022175,0.007815618999302387,0.010361784137785435,0.001
28.0,0.00748278549015522,0.007784728892147541,0.01032994780689478,0.001
29.0,0.007471253370940685,0.007773642428219318,0.01031933631747961,0.001
30.0,0.007454947497397661,0.007749331649392843,0.010303775779902935,0.001
31.0,0.007433205092847347,0.007723827380686998,0.010309115052223206,0.001
32.0,0.007412224780023098,0.007721867877990007,0.010339452885091305,0.001
33.0,0.007419294844865799,0.007691362407058477,0.010300390422344208,0.001
34.0,0.007384117451310158,0.007691091857850552,0.010333593934774399,0.001
35.0,0.007370462670624256,0.007665051147341728,0.010290364734828472,0.001
36.0,0.007348675627708435,0.007644232362508774,0.010302018374204636,0.001
37.0,0.0073423929235339165,0.007612070068717003,0.010267773643136024,0.001
38.0,0.007326929293423891,0.0076058958657085896,0.010276627726852894,0.001
39.0,0.007307141498029232,0.007650912739336491,0.010277017951011658,0.001
40.0,0.007306722507178783,0.0076202573254704475,0.010255794040858746,0.001
41.0,0.007285085102170706,0.007582488004118204,0.01025787740945816,0.001
42.0,0.007273170245587826,0.007635368965566158,0.010265104472637177,0.001
43.0,0.007256008858084678,0.007552024442702532,0.010260676965117455,0.001
44.0,0.0072445010912418365,0.007564082741737366,0.01029700506478548,0.001
45.0,0.007246204819083214,0.007543900515884161,0.010253516025841236,0.001
46.0,0.0072262414836883546,0.007578167598694563,0.010243684984743595,0.001
47.0,0.007210860193073749,0.0075197224505245686,0.010226758196949959,0.001
48.0,0.00720448248103261,0.007502657826989889,0.010258398950099945,0.001
49.0,0.007186472147256136,0.0077378349378705025,0.01024921890348196,0.001
50.0,0.007196586662530899,0.007529860828071833,0.010236588306725025,0.001
51.0,0.007175367338061333,0.0074700559489429,0.010251563042402267,0.001
52.0,0.00716970558360219,0.007459769956767559,0.010238281451165676,0.001
53.0,0.007159060153216124,0.00744229182600975,0.010246614925563335,0.001
54.0,0.007154435549676418,0.007448026444762945,0.01023639366030693,0.001
55.0,0.0071727143052220345,0.007595059461891651,0.010208984836935997,0.001
56.0,0.007133453899025917,0.007468363735824823,0.010239779017865658,0.001
57.0,0.0071428053560853005,0.0074310009367764,0.010220377705991268,0.001
58.0,0.0071333235640823845,0.007450303062796593,0.010221224278211594,0.001
59.0,0.007118491811752319,0.007499939762055874,0.01029596384614706,0.001
60.0,0.007135042766183615,0.0074266367591917515,0.010245312936604023,0.001
61.0,0.007119579847902059,0.007413698360323906,0.010232877917587757,0.001
62.0,0.007120201312750578,0.007406432181596756,0.010215039364993572,0.001
63.0,0.007103727318197489,0.007430977653712034,0.010229101404547691,0.001
64.0,0.007101548818945885,0.007471115328371525,0.010287891142070293,0.001
65.0,0.007088270985633135,0.007402522023767233,0.010246680118143559,0.001
66.0,0.00708735037535429,0.007396387401968241,0.01023417990654707,0.001
67.0,0.0070773623299598696,0.00739302346482873,0.01021497417241335,0.001
68.0,0.007078844330012798,0.00739262392744422,0.010227213613688946,0.001
69.0,0.007096288037151098,0.007407691329717636,0.010207617655396461,0.001
70.0,0.007070491836518049,0.0073835477232933044,0.010237500071525574,0.001
71.0,0.007079653144180775,0.007383039221167564,0.010224348865449429,0.001
72.0,0.007062352089732885,0.007408620323985815,0.010237175039947033,0.001
73.0,0.007063977088481188,0.007425038609653711,0.010265300050377846,0.001
74.0,0.007059869994223118,0.0073809693567454815,0.010233919136226177,0.001
75.0,0.007056776258796454,0.007389811333268881,0.010209244675934315,0.001
76.0,0.007052078900933265,0.007492052391171455,0.010223567485809326,0.001
77.0,0.007049909076839686,0.0073858886025846004,0.010218033567070961,0.001
78.0,0.007052613202929497,0.007366125471889973,0.010216861963272095,0.001
79.0,0.00703815745562315,0.007395436055958271,0.01020488329231739,0.001
80.0,0.007041650063544512,0.007358944974839687,0.01021184865385294,0.001
81.0,0.007038510097116232,0.00737652275711298,0.01023346371948719,0.001
82.0,0.007033512493669986,0.007357090711593628,0.010224674828350544,0.001
83.0,0.007051364389657974,0.007363772485405207,0.010230598971247673,0.001
84.0,0.007027747189998627,0.007355211302638054,0.010213476605713367,0.001
85.0,0.007030018045157194,0.007349004503339529,0.01020833384245634,0.001
86.0,0.007025066225528717,0.007362526375800371,0.01020488329231739,0.001
87.0,0.007030687124431134,0.007353620603680611,0.010228190571069717,0.001
88.0,0.0070208318863809105,0.007377437315881252,0.010203516110777855,0.001
89.0,0.0070194630159437655,0.007351039908826351,0.0102253258228302,0.001
90.0,0.007015941632837057,0.007415129337459803,0.010238020680844784,0.001
91.0,0.0070209651400148865,0.007345666643232107,0.010211979039013386,0.001
92.0,0.007009286261796951,0.007364232558757067,0.01023346371948719,0.001
93.0,0.0070086538635194305,0.007346652448177338,0.010234114713966846,0.001
94.0,0.007009308554828167,0.007395110093057156,0.010188411921262741,0.001
95.0,0.007003601369410754,0.007346142549067736,0.010201106779277325,0.001
96.0,0.007007381421476603,0.0073590464890003204,0.01021946594119072,0.001
97.0,0.0070025535230338574,0.0074092913419008255,0.010195182636380196,0.001
98.0,0.006999668937623501,0.007343394681811333,0.010235351510345936,0.001
99.0,0.007003207402676344,0.007340308278799057,0.010207747109234333,0.001
100.0,0.0069941823501884935,0.007333496585488319,0.010185090824961662,0.0005
101.0,0.0069524318547546865,0.007314065936952829,0.010194791480898857,0.0005
102.0,0.006949588321149349,0.007309174630790949,0.010192968882620335,0.0005
