epoch,train_loss,val_loss,val_ber,lr
1.0,0.2492165556550026,0.24631334841251373,0.4675656259059906,0.001
2.0,0.2408621719479561,0.2349759191274643,0.4322955906391144,0.001
3.0,0.22505037665367125,0.2114245742559433,0.35528281331062317,0.001
4.0,0.19587850958108902,0.1813167929649353,0.2704586088657379,0.001
5.0,0.17085975617170335,0.1614987552165985,0.2232416719198227,0.001
6.0,0.1540534058213234,0.1467900574207306,0.19541458785533905,0.001
7.0,0.14036404222249985,0.133963942527771,0.1720934957265854,0.001
8.0,0.12797993049025536,0.12186603248119354,0.1472044289112091,0.001
9.0,0.11620601579546928,0.11065878719091415,0.1188117191195488,0.001
10.0,0.10580547541379928,0.10096072405576706,0.09518750011920929,0.001
11.0,0.09628048196434974,0.09133875370025635,0.07437030971050262,0.001
12.0,0.08632139712572098,0.08109747618436813,0.05748698115348816,0.001
13.0,0.0761724416911602,0.07130227982997894,0.04527760297060013,0.001
14.0,0.06699626967310905,0.06282605230808258,0.03611380234360695,0.001
15.0,0.059086740389466284,0.05547037348151207,0.02890937589108944,0.001
16.0,0.05220744475722313,0.04912938177585602,0.02347317710518837,0.001
17.0,0.0463423877209425,0.04373840242624283,0.019230468198657036,0.001
18.0,0.04133885189890862,0.03911786153912544,0.016271093860268593,0.001
19.0,0.0370470654219389,0.03515227884054184,0.014212760142982006,0.001
20.0,0.03335980467498303,0.03176064416766167,0.012942708097398281,0.001
21.0,0.030197794921696185,0.028807703405618668,0.011992448009550571,0.001
22.0,0.02744083870202303,0.02623796835541725,0.011361978948116302,0.001
23.0,0.025069076009094714,0.02407005801796913,0.010883073322474957,0.001
24.0,0.0230864167958498,0.022266503423452377,0.010541406460106373,0.001
25.0,0.02142979022115469,0.020751403644680977,0.01025703176856041,0.001
26.0,0.020022161267697812,0.01944798044860363,0.010029426775872707,0.001
27.0,0.018810603991150854,0.01831909641623497,0.009892968460917473,0.001
28.0,0.017748851478099823,0.017328202724456787,0.009719531051814556,0.001
29.0,0.01681804150342941,0.016455307602882385,0.009623697958886623,0.001
30.0,0.015986537877470255,0.015673305839300156,0.009526041336357594,0.001
31.0,0.015236239060759544,0.014948916621506214,0.009462240152060986,0.001
32.0,0.014539578836411238,0.014277162961661816,0.009360156022012234,0.001
33.0,0.013890528418123722,0.013663982041180134,0.00933932326734066,0.001
34.0,0.0133067786693573,0.013118482194840908,0.00926901027560234,0.001
35.0,0.012794908918440342,0.012630965560674667,0.009198958054184914,0.001
36.0,0.012344255056232213,0.012215266935527325,0.009135416708886623,0.001
37.0,0.011950344685465098,0.011836819350719452,0.009100781753659248,0.001
38.0,0.011586195100098848,0.011490271426737309,0.009039322845637798,0.001
39.0,0.01126152902841568,0.011185573413968086,0.009035937488079071,0.001
40.0,0.010969760827720165,0.010930802673101425,0.009030989371240139,0.001
41.0,0.010705107599496841,0.010660828091204166,0.008978646248579025,0.001
42.0,0.010461857952177524,0.010425828397274017,0.008943228982388973,0.001
43.0,0.010239667128771543,0.010207025334239006,0.008906510658562183,0.001
44.0,0.010032440591603518,0.010025793686509132,0.008930468931794167,0.001
45.0,0.009843876790255309,0.009824753738939762,0.008859114721417427,0.001
46.0,0.009665855132043362,0.009667469188570976,0.00885937549173832,0.001
47.0,0.009505530428141356,0.009496999904513359,0.008830728940665722,0.001
48.0,0.00935386585071683,0.00935331080108881,0.008799479342997074,0.001
49.0,0.009213485922664404,0.009242386557161808,0.00885677058249712,0.001
50.0,0.009085894394665957,0.009092388674616814,0.008803125470876694,0.001
51.0,0.00896053683012724,0.00897522084414959,0.008791666477918625,0.001
52.0,0.00884308222681284,0.008864909410476685,0.008774219080805779,0.001
53.0,0.008734171502292156,0.008754437789320946,0.008758333511650562,0.001
54.0,0.008631329480558635,0.008659242652356625,0.00874869804829359,0.001
55.0,0.008537238975986839,0.008578220382332802,0.008755989372730255,0.001
56.0,0.008448040690273046,0.00849134661257267,0.008739062584936619,0.001
57.0,0.00836396281607449,0.008404542692005634,0.008719791658222675,0.001
58.0,0.008289087256416678,0.008339064195752144,0.008714583702385426,0.001
59.0,0.008216640204191208,0.008257131092250347,0.008707291446626186,0.001
60.0,0.008147429674863815,0.00819929875433445,0.008692968636751175,0.001
61.0,0.008079623244702816,0.008136016316711903,0.008723958395421505,0.001
62.0,0.008018678519874811,0.008063807152211666,0.00868671853095293,0.001
63.0,0.007955079581588507,0.008010778576135635,0.0086825517937541,0.001
64.0,0.007899632081389427,0.007951687090098858,0.008677604608237743,0.001
65.0,0.00784690711647272,0.007905194535851479,0.0086825517937541,0.001
66.0,0.007793010324239731,0.007861213758587837,0.008686979301273823,0.001
67.0,0.007750338781625033,0.007820215076208115,0.00868098996579647,0.001
68.0,0.0077001693658530716,0.007761579938232899,0.00865520816296339,0.001
69.0,0.007659484837204218,0.0077277920208871365,0.008651302196085453,0.001
70.0,0.007616716800257563,0.007684237789362669,0.00865885429084301,0.001
71.0,0.00757658620364964,0.00765624362975359,0.008676562458276749,0.001
72.0,0.007536751134321094,0.007612461224198341,0.008651302196085453,0.001
73.0,0.007503429828211665,0.007572651375085115,0.008639583364129066,0.001
74.0,0.007468688730150461,0.007543845567852259,0.008644010871648788,0.001
75.0,0.00743799552321434,0.007516109384596348,0.008644010871648788,0.001
76.0,0.007404837943613529,0.007488009054213762,0.008644270710647106,0.001
77.0,0.007381765972822905,0.007455750834196806,0.008634114637970924,0.001
78.0,0.0073490717448294164,0.007435861509293318,0.008635937236249447,0.001
79.0,0.00732709214091301,0.007427148520946503,0.008661978878080845,0.001
80.0,0.007300293985754252,0.007384323049336672,0.008631249889731407,0.001
81.0,0.007275073491036892,0.007367124315351248,0.008616406470537186,0.001
82.0,0.007256576381623745,0.00734119163826108,0.008617708459496498,0.001
83.0,0.007231510523706674,0.0073279025964438915,0.008641666732728481,0.001
84.0,0.0072156672924757,0.007298940327018499,0.008622395806014538,0.001
85.0,0.007193926554173231,0.007282937411218882,0.00860520824790001,0.001
86.0,0.0071738113928586245,0.0072685731574893,0.008621354587376118,0.001
87.0,0.00715555502101779,0.0072702751494944096,0.008637760765850544,0.001
88.0,0.007138970671221614,0.007226020563393831,0.008604167029261589,0.001
89.0,0.007121627358719707,0.007213553413748741,0.008616406470537186,0.001
90.0,0.007105750516057014,0.007193065248429775,0.008601302281022072,0.001
91.0,0.007090112743899226,0.007187411654740572,0.008607291616499424,0.001
92.0,0.007071386594325304,0.007188562769442797,0.008636458776891232,0.001
93.0,0.007061190446838736,0.0071611562743783,0.008607552386820316,0.001
94.0,0.007050076825544238,0.00715652434155345,0.008634896017611027,0.001
95.0,0.007029408328235149,0.007126749027520418,0.008584375493228436,0.001
96.0,0.007020377991721034,0.007123047951608896,0.008605469018220901,0.001
97.0,0.007010396039113402,0.007113940082490444,0.008604948408901691,0.001
98.0,0.006998782390728593,0.007098732516169548,0.008593489415943623,0.001
99.0,0.006984455157071352,0.007086700294166803,0.008594531565904617,0.001
100.0,0.006974999736994505,0.007077384740114212,0.008608333766460419,0.001
101.0,0.006968852020800114,0.007080901879817247,0.008604687638580799,0.001
102.0,0.006959255896508694,0.0070755076594650745,0.008609635755419731,0.001
103.0,0.00694408455863595,0.007055307272821665,0.008608333766460419,0.001
104.0,0.006940927403047681,0.0070531414821743965,0.008618229068815708,0.001
105.0,0.006927227899432183,0.007034795358777046,0.008593750186264515,0.001
106.0,0.006918303892016411,0.007033034693449736,0.008598698303103447,0.001
107.0,0.006910388134419918,0.007039905991405249,0.008642968721687794,0.001
108.0,0.006906864363700151,0.0070297811180353165,0.008604426868259907,0.001
109.0,0.006902781836688518,0.007011939771473408,0.008588281460106373,0.001
110.0,0.006888377433642745,0.00701106758788228,0.008620573207736015,0.001
111.0,0.006878463923931122,0.006991265807300806,0.00858645886182785,0.001
112.0,0.006869691973552108,0.006987580563873053,0.00858385395258665,0.001
113.0,0.006864492138847708,0.006990246009081602,0.008597396314144135,0.001
114.0,0.006855794256553054,0.006986032240092754,0.00860000029206276,0.001
115.0,0.0068502302095294,0.006968301255255938,0.008593750186264515,0.001
116.0,0.006838639844208956,0.006962975487112999,0.008584635332226753,0.001
117.0,0.006833211816847325,0.006958803161978722,0.008580468595027924,0.001
118.0,0.006828740844503045,0.006950232200324535,0.008585416711866856,0.001
119.0,0.0068250918760895726,0.006949415896087885,0.008608072996139526,0.001
120.0,0.0068232736270874735,0.006943443324416876,0.008586198091506958,0.001
121.0,0.006813415847718715,0.006935442332178354,0.008584635332226753,0.001
122.0,0.006805569250136614,0.006939063314348459,0.008590885438024998,0.001
123.0,0.006800345061346889,0.006920775398612022,0.008567447774112225,0.001
124.0,0.006799932289868593,0.0069173788651824,0.008588802069425583,0.001
125.0,0.00678886903449893,0.006913985591381788,0.008580468595027924,0.001
126.0,0.006785774994641542,0.006927089300006628,0.008604948408901691,0.001
127.0,0.0067822388559579845,0.006906259339302778,0.00858697947114706,0.001
128.0,0.006782598244026303,0.006905784364789724,0.008580208756029606,0.001
129.0,0.0067704173643141985,0.006909592542797327,0.008589844219386578,0.001
130.0,0.006776091018691659,0.006912851240485907,0.008592448197305202,0.001
131.0,0.00676736518740654,0.006902782246470451,0.008588802069425583,0.001
132.0,0.006755653880536556,0.006888912990689278,0.008574999868869781,0.001
133.0,0.0067548588197678325,0.0068879080936312675,0.008585677482187748,0.001
134.0,0.00675486414693296,0.006913024000823498,0.008642448112368584,0.001
135.0,0.006751385610550642,0.006884302943944931,0.008595052175223827,0.001
136.0,0.006743857115507126,0.006887947674840689,0.00860104151070118,0.001
137.0,0.006746437279507518,0.006869132164865732,0.008572395890951157,0.001
138.0,0.006737280609086156,0.006872843485325575,0.00859687477350235,0.001
139.0,0.006731730066239834,0.006879849825054407,0.008600260131061077,0.001
140.0,0.006729940976947546,0.00687258318066597,0.008580729365348816,0.001
141.0,0.0067266936041414736,0.006864443887025118,0.00858802068978548,0.001
142.0,0.00673255754634738,0.006860458757728338,0.008588802069425583,0.001
143.0,0.00672237160615623,0.00686767278239131,0.008595572784543037,0.001
144.0,0.006717015132308006,0.006853844970464706,0.00857005175203085,0.001
145.0,0.006706944014877081,0.006844536401331425,0.008590885438024998,0.001
146.0,0.006705831279978156,0.006853250786662102,0.008594531565904617,0.001
147.0,0.006711765816435218,0.006847462151199579,0.00858750008046627,0.001
148.0,0.006703950930386782,0.00685595627874136,0.008598698303103447,0.001
149.0,0.006702548516914248,0.006854486186057329,0.008580208756029606,0.001
150.0,0.006695002634078264,0.006848756689578295,0.008603124879300594,0.001
151.0,0.006695881206542254,0.006832673214375973,0.00857005175203085,0.001
152.0,0.006690063951537013,0.006853611208498478,0.008613280951976776,0.001
