epoch,train_loss,val_loss,val_ber,lr
1.0,0.19366400860249997,0.17132841050624847,0.28284087777137756,0.001
2.0,0.15965250879526138,0.14575129747390747,0.21996457874774933,0.001
3.0,0.13026896949857472,0.11682450026273727,0.17061848938465118,0.001
4.0,0.10872677482664585,0.1026477962732315,0.16184218227863312,0.001
5.0,0.09864846043288708,0.09532850235700607,0.15253932774066925,0.001
6.0,0.0921953027509153,0.08924917876720428,0.1279507875442505,0.001
7.0,0.08582388034090399,0.08242983371019363,0.10042969137430191,0.001
8.0,0.07854890652000904,0.07463738322257996,0.06677916646003723,0.001
9.0,0.07026434477418661,0.06606511771678925,0.04476093873381615,0.001
10.0,0.06191858753561973,0.057948026806116104,0.03174114599823952,0.001
11.0,0.054044558620080355,0.05043132230639458,0.023545052856206894,0.001
12.0,0.04706817763857543,0.04408613592386246,0.019332291558384895,0.001
13.0,0.04122153108008206,0.03873540088534355,0.016283594071865082,0.001
14.0,0.03639977905899286,0.03435574844479561,0.014556771144270897,0.001
15.0,0.0323578256322071,0.030627787113189697,0.013232291676104069,0.001
16.0,0.02888271517585963,0.02738814242184162,0.011994270607829094,0.001
17.0,0.025862203030847013,0.024652529507875443,0.011217708699405193,0.001
18.0,0.023328903899528085,0.022302839905023575,0.010617708787322044,0.001
19.0,0.021194621976464986,0.02039918303489685,0.010295312851667404,0.001
20.0,0.019446830414235592,0.018789656460285187,0.00996770802885294,0.001
21.0,0.01800031146965921,0.017503580078482628,0.009863541461527348,0.001
22.0,0.016812482769601046,0.01640772633254528,0.009717969223856926,0.001
23.0,0.015801747769583017,0.015465677715837955,0.00959453172981739,0.001
24.0,0.014933214425109326,0.014660109765827656,0.00949635449796915,0.001
25.0,0.01417098670033738,0.01396126113831997,0.009456249885261059,0.001
26.0,0.01351034059887752,0.013361072167754173,0.009388281032443047,0.001
27.0,0.012948517256882041,0.012803696095943451,0.009294270537793636,0.001
28.0,0.012456815543118864,0.012351145967841148,0.009248698130249977,0.001
29.0,0.012016660722438247,0.011943056248128414,0.009189844131469727,0.001
30.0,0.011634550704620779,0.011583538725972176,0.009154167026281357,0.001
31.0,0.011291888398118318,0.011261118575930595,0.009160676971077919,0.001
32.0,0.010990504592191428,0.010964243672788143,0.009096093475818634,0.001
33.0,0.010719312380533665,0.0107191763818264,0.009078125469386578,0.001
34.0,0.010472957903984934,0.01048130914568901,0.00901276059448719,0.001
35.0,0.010256163582671434,0.010286885313689709,0.009024218656122684,0.001
36.0,0.010051893056370317,0.010094914585351944,0.009020312689244747,0.001
37.0,0.0098724996461533,0.009920717217028141,0.008995052427053452,0.001
38.0,0.009712264440022409,0.009757894091308117,0.009004687890410423,0.001
39.0,0.009563124743290246,0.009630078449845314,0.008962499909102917,0.001
40.0,0.009419068393763155,0.009492519311606884,0.008965885266661644,0.001
41.0,0.009292027605697513,0.009384985081851482,0.008966146036982536,0.001
42.0,0.009175734499003739,0.009256693534553051,0.008924739435315132,0.001
43.0,0.009067607235629112,0.009151862002909184,0.008912239223718643,0.001
44.0,0.008962759792339056,0.009068019688129425,0.008965364657342434,0.001
45.0,0.008867773120291531,0.008957209065556526,0.008899739943444729,0.001
46.0,0.008778410967206583,0.008864183910191059,0.00888203177601099,0.001
47.0,0.008696153261698782,0.008799908682703972,0.008916666731238365,0.001
48.0,0.008622158239595591,0.008701041340827942,0.008833854459226131,0.001
49.0,0.008544736001640558,0.008650795556604862,0.008875260129570961,0.001
50.0,0.008479961163830011,0.008604205213487148,0.008876563049852848,0.001
51.0,0.008415515961823985,0.008493850938975811,0.008813020773231983,0.001
52.0,0.00835428425227292,0.008453240618109703,0.008854166604578495,0.001
53.0,0.008299730244325475,0.008411318063735962,0.008866927586495876,0.001
54.0,0.008245613023173065,0.008390852250158787,0.008882812224328518,0.001
55.0,0.008196399537846446,0.008304998278617859,0.008834375068545341,0.001
56.0,0.00815077288192697,0.008258064277470112,0.008826822973787785,0.001
57.0,0.008102517168736086,0.008199403062462807,0.008798697963356972,0.001
58.0,0.008060254215961323,0.008200317621231079,0.00883411429822445,0.001
59.0,0.008022824068320914,0.008137279190123081,0.00881953164935112,0.001
60.0,0.007980407919967547,0.008096287958323956,0.008796614594757557,0.001
61.0,0.007946861978853121,0.008042269386351109,0.008802344091236591,0.001
62.0,0.007910885675810277,0.00800831988453865,0.00879270862787962,0.001
63.0,0.007878578710369765,0.007991044782102108,0.008805729448795319,0.001
64.0,0.007846593080321327,0.007957742549479008,0.008791927248239517,0.001
65.0,0.007813541162759065,0.007953858934342861,0.008835417218506336,0.001
66.0,0.007786233285441995,0.007903354242444038,0.008764843456447124,0.001
67.0,0.007756614545360208,0.007892823778092861,0.008808594197034836,0.001
68.0,0.007733320117695257,0.007845048792660236,0.008775521069765091,0.001
69.0,0.007702351094922051,0.007825626991689205,0.008790364488959312,0.001
70.0,0.007681309195468202,0.007808947004377842,0.00877968780696392,0.001
71.0,0.007659380708355456,0.007759714964777231,0.008712239563465118,0.001
72.0,0.007636772897094488,0.007757604122161865,0.008771615102887154,0.001
73.0,0.007617231945041567,0.007747975643724203,0.008764583617448807,0.001
74.0,0.007591860730899498,0.007728356868028641,0.008774739690124989,0.001
75.0,0.0075718244456220414,0.007696243468672037,0.008763020858168602,0.001
76.0,0.007553668961627409,0.007695878390222788,0.00881536491215229,0.001
77.0,0.007535883536329493,0.007659402210265398,0.00878124963492155,0.001
78.0,0.007515698098577559,0.007643530145287514,0.008766666986048222,0.001
79.0,0.007497782178688794,0.007643823977559805,0.008763541467487812,0.001
80.0,0.00747895373380743,0.007605825085192919,0.00874817743897438,0.001
