epoch,train_loss,val_loss,val_ber,lr
1.0,0.17984745601654054,0.10145276039838791,0.10450052469968796,0.001
2.0,0.056725188808441164,0.028392713516950607,0.015400130301713943,0.001
3.0,0.020714530009031295,0.017364274710416794,0.014579948037862778,0.001
4.0,0.01502421735048294,0.014637351967394352,0.014361849054694176,0.001
5.0,0.0132364577922225,0.01356532983481884,0.014295573346316814,0.001
6.0,0.01245182293444872,0.012988002970814705,0.014201822690665722,0.001
7.0,0.012014002032577992,0.012689793482422829,0.014173828065395355,0.001
8.0,0.011728069123923778,0.012473036535084248,0.014180338941514492,0.001
9.0,0.011541473981440068,0.012296807952225208,0.014133463613688946,0.001
10.0,0.011409134179949761,0.012190920300781727,0.014112760312855244,0.001
11.0,0.011302941710352898,0.012098358944058418,0.014116406440734863,0.001
12.0,0.01121821904271841,0.012067061848938465,0.014176562428474426,0.001
13.0,0.01114858380794525,0.01194586232304573,0.01410924457013607,0.001
14.0,0.011045719667971134,0.011862482875585556,0.014179687947034836,0.001
15.0,0.010964095237255096,0.01182114239782095,0.014175130054354668,0.001
16.0,0.010892445338964463,0.01173496525734663,0.014086328446865082,0.001
17.0,0.010824532381296157,0.011622440069913864,0.014095572754740715,0.001
18.0,0.010762870912849902,0.011607897467911243,0.014132031239569187,0.001
19.0,0.01070091737806797,0.011551501229405403,0.01416757795959711,0.001
20.0,0.010631957511007786,0.01145150139927864,0.014118489809334278,0.001
21.0,0.010572913687229157,0.011402071453630924,0.014226692728698254,0.001
22.0,0.010512375030815601,0.011309395544230938,0.014169661328196526,0.001
23.0,0.010451327586472034,0.011245186440646648,0.014172786846756935,0.001
24.0,0.010384667704701424,0.011200197041034698,0.01412395853549242,0.001
25.0,0.0103294328007102,0.011117870919406414,0.014169271104037762,0.001
26.0,0.010266884705126286,0.011081250384449959,0.014195051975548267,0.001
27.0,0.01021337242409587,0.011068299412727356,0.01430091168731451,0.001
28.0,0.010164471277594567,0.01099471841007471,0.014157682657241821,0.001
29.0,0.010130948189795017,0.010952034965157509,0.01427460927516222,0.001
30.0,0.010095672377943992,0.01093216147273779,0.014169401489198208,0.001
31.0,0.010060344606637954,0.010892895981669426,0.01420221384614706,0.001
32.0,0.010033139669299126,0.010845599696040154,0.014233333058655262,0.001
33.0,0.010009154990017415,0.010826066136360168,0.01418281253427267,0.001
34.0,0.009981447344720364,0.010838557034730911,0.01413229200989008,0.001
35.0,0.009969528536200523,0.010789322666823864,0.014184895902872086,0.001
36.0,0.009947706473469735,0.010773844085633755,0.014153515920042992,0.001
37.0,0.009915092717707158,0.010712960734963417,0.014157552272081375,0.001
38.0,0.009905278733372689,0.010752096772193909,0.014185416512191296,0.001
39.0,0.009882029575705529,0.01074960920959711,0.014125781133770943,0.001
40.0,0.00987110519528389,0.01067341212183237,0.01412174478173256,0.001
41.0,0.009857755904197693,0.010672133415937424,0.014137240126729012,0.001
