snr_db,ComNet-BiLSTM,ComNet-CE-ZF-Hard,Desired-only MRC,LMMSE-MMSE,LMMSE-ZF,LS-MMSE,LS-ZF,Pre-RF True-H MMSE,Pre-RF True-H ZF,RF-aware True-H WL-MMSE
0.0,0.317915234375,0.32649947916666666,0.37417395833333333,0.3100453125,0.3265059895833333,0.3793046875,0.38488958333333334,0.2728109375,0.28360963541666667,0.27253203125
5.0,0.207326953125,0.21906419270833333,0.266055078125,0.20409361979166665,0.21900989583333333,0.2724684895833333,0.281066796875,0.17369908854166666,0.18185963541666667,0.17303385416666667
10.0,0.11223190104166667,0.121352734375,0.16662122395833334,0.11283411458333334,0.12126263020833333,0.16457604166666667,0.17200768229166666,0.08927526041666667,0.09351380208333333,0.08783619791666666
15.0,0.04658880208333333,0.05074765625,0.103041796875,0.047502213541666664,0.05062408854166667,0.08112330729166667,0.08508502604166666,0.032338932291666664,0.03393763020833333,0.030615625
20.0,0.016430598958333334,0.017669401041666668,0.07405247395833334,0.016815885416666666,0.017478255208333335,0.02974921875,0.0309828125,0.009582552083333333,0.010037109375,0.00871640625
25.0,0.006721875,0.007067838541666666,0.065378515625,0.006970052083333333,0.007103125,0.009716015625,0.009951041666666667,0.0038190104166666667,0.003964713541666666,0.0034135416666666667
30.0,0.0037727864583333333,0.003935026041666667,0.06310768229166666,0.004066796875,0.004103125,0.004474348958333333,0.004535807291666667,0.0023782552083333333,0.00243359375,0.0021203125
35.0,0.0028459635416666668,0.0029611979166666667,0.06245234375,0.0029854166666666666,0.0029970052083333333,0.0031384114583333333,0.003152604166666667,0.001964453125,0.0019861979166666665,0.0017290364583333333
40.0,0.00257421875,0.0026662760416666666,0.062262890625,0.002569401041666667,0.0025751302083333334,0.002773046875,0.0027772135416666665,0.0018520833333333334,0.001860546875,0.001608203125
